Amount,Transaction ID,repayment,Date-Time
45341.63,7277,353.25,2008-03-29 10:12:09
33395.84,9967,464.31,2008-01-13 03:33:58
80018.63,6769,434.41,2008-02-10 06:05:30
79804.8,8254,113.51,2008-11-24 22:17:45
75918.17,8657,413.59,2008-11-09 18:41:03
87585.45,4191,363.27,2008-09-28 06:29:40
38213.89,7987,898.1,2008-06-02 17:42:25
73870.46,7441,720.29,2008-03-14 15:53:15
68042.1,9195,558.12,2008-12-24 01:56:40
72255.75,6494,815.36,2008-07-24 18:58:12
19699.3,6981,699.52,2008-02-20 22:28:21
13995.43,4647,991.73,2008-03-22 11:23:06
99278.99,8038,488.39,2008-02-19 06:38:09
72670.59,8654,825.28,2008-07-30 00:21:42
49093.59,8001,407.36,2008-06-04 20:43:13
39555.3,9076,153.48,2008-12-07 02:17:46
51493.76,4997,710.1,2008-02-17 10:01:15
99490.65,9647,351.16,2008-07-06 14:35:17
21242.18,7230,422.31,2008-11-15 15:16:32
38295.62,7308,631.2,2008-01-21 22:45:17
19072.6,6365,950.0,2008-03-11 17:40:38
61323.75,9073,260.71,2008-09-02 12:30:09
19799.1,5105,275.82,2008-05-14 20:20:46
74605.4,7906,893.91,2008-08-06 02:59:49
57647.26,6684,729.0,2008-01-31 08:31:34
57428.69,6848,727.97,2008-08-24 09:24:27
57484.48,5128,572.25,2008-06-19 16:00:35
12780.97,6840,704.24,2008-07-28 20:08:35
90546.62,9836,669.98,2008-05-17 13:25:43
70596.83,6717,471.8,2008-03-09 21:51:53
99990.7,9031,726.96,2008-08-01 07:26:41
60375.79,8746,556.88,2008-02-10 03:21:35
61066.55,9327,726.9,2008-12-21 23:34:38
27132.77,4455,397.21,2008-07-14 08:13:27
46691.99,6605,657.1,2008-08-14 02:44:36
50739.11,9309,610.41,2008-03-09 16:22:18
58458.97,9294,191.2,2008-01-06 19:18:59
38397.68,6697,859.74,2008-01-15 22:42:51
12319.9,8815,236.71,2008-10-03 07:05:43
97974.2,6530,665.83,2008-11-03 14:30:59
14808.38,5487,451.91,2008-05-20 10:26:48
11997.18,6592,874.87,2008-06-25 14:22:30
55021.85,7350,499.45,2008-09-07 16:43:42
63189.9,7748,768.56,2008-07-18 12:30:02
33233.5,5087,500.61,2008-11-01 08:36:00
62964.2,5929,259.11,2008-03-09 16:21:40
40923.34,5574,535.2,2008-09-01 09:35:31
36417.43,4688,738.27,2008-08-08 12:28:18
85331.35,7620,616.38,2008-06-04 17:40:32
99792.17,5829,592.29,2008-11-05 08:10:17
12357.78,9191,290.57,2008-11-14 11:55:31
78965.66,4686,761.9,2008-06-17 03:00:05
27152.15,7652,450.55,2008-11-11 21:19:54
80255.9,5068,581.41,2008-01-25 20:51:38
26408.26,4187,919.58,2008-04-10 21:11:31
78722.69,7149,270.66,2008-07-02 16:17:53
40284.56,7719,178.93,2008-11-03 23:21:36
62424.66,7599,175.85,2008-04-10 12:28:44
87570.28,9288,311.24,2008-10-27 23:59:07
23064.57,6425,861.74,2008-09-24 22:32:48
97364.58,7233,408.69,2008-12-07 06:29:43
61020.34,8397,717.95,2008-06-01 05:34:23
84688.6,6381,269.34,2008-10-05 08:32:01
54808.13,6657,654.71,2008-08-30 19:39:19
92907.57,5330,959.19,2008-06-15 06:57:53
64166.79,5946,224.71,2008-09-14 20:01:41
84661.96,7075,663.98,2008-02-02 04:18:31
90141.45,9809,235.69,2008-06-22 22:56:06
42375.84,4186,516.23,2008-04-13 21:03:37
82258.71,5621,797.78,2008-11-07 01:07:33
95002.32,5746,750.6,2008-12-02 13:19:37
20720.6,8437,846.71,2008-02-07 20:09:43
46687.53,7522,701.33,2008-04-05 10:10:24
31411.82,8148,466.3,2008-04-30 08:56:48
90286.88,7139,342.53,2008-03-31 21:08:06
84100.73,5136,296.13,2008-01-25 17:39:39
97773.86,9765,154.24,2008-09-06 20:01:38
14584.45,8551,573.58,2008-09-04 20:45:17
10442.45,8485,257.57,2008-04-04 18:28:07
97568.86,8809,575.21,2008-10-12 06:23:36
29243.38,6789,187.71,2008-01-20 18:14:19
63374.92,4235,622.68,2008-08-06 06:19:16
55024.37,8562,214.45,2008-02-18 06:32:02
94834.83,9785,468.21,2008-12-03 23:01:46
30258.22,6403,816.62,2008-08-05 03:06:21
24487.16,5848,367.86,2008-10-06 19:34:26
63380.24,5004,903.81,2008-07-06 11:48:29
29968.52,6248,776.31,2008-09-30 16:46:53
69235.8,7637,640.23,2008-04-26 04:03:33
11194.11,5900,291.37,2008-02-20 21:41:47
22237.49,9966,891.44,2008-05-20 01:41:11
29828.96,9811,907.37,2008-07-05 00:01:27
81015.76,6516,809.79,2008-02-22 17:25:29
61106.8,9904,259.26,2008-11-21 03:44:48
48966.28,7119,361.5,2008-05-30 13:20:06
68673.5,4937,221.42,2008-12-13 06:55:02
97861.36,6941,825.69,2008-06-14 11:58:08
30130.79,7534,654.11,2008-11-10 10:28:23
46826.8,7238,792.58,2008-07-07 06:56:26
57252.34,5336,482.8,2008-07-18 18:35:57
77130.42,9493,730.73,2008-01-29 05:01:19
68192.23,6068,911.86,2008-11-19 05:42:52
67258.67,5363,358.2,2008-07-11 19:46:26
90770.59,8535,198.61,2008-12-20 20:17:44
92972.21,4030,331.2,2008-12-31 23:28:25
19538.15,5119,962.8,2008-06-01 09:11:53
30933.83,9020,898.78,2008-02-12 10:41:41
32036.6,7655,663.3,2008-12-18 06:45:56
79675.56,5031,940.41,2008-01-02 01:51:32
91396.81,7426,324.47,2008-08-08 21:03:26
28629.78,4855,759.52,2008-04-08 00:13:58
51310.94,8916,733.74,2008-01-07 11:16:01
76072.23,6928,880.2,2008-09-30 02:12:35
41816.88,4593,735.99,2008-12-02 18:24:48
11795.25,7817,797.7,2008-12-02 05:40:21
72004.89,8996,549.14,2008-12-22 03:31:00
76833.57,9751,472.99,2008-11-06 17:24:37
48584.2,8782,983.37,2008-10-25 07:45:27
90561.89,5582,526.52,2008-01-18 03:31:08
56228.42,4877,358.85,2008-05-20 23:39:10
59120.18,9685,705.66,2008-09-03 19:29:21
57179.32,8728,682.13,2008-05-08 13:11:17
35623.76,9534,911.34,2008-01-07 17:53:34
75354.1,8021,178.49,2008-06-23 04:59:15
58303.41,9935,290.46,2008-10-21 20:43:21
15521.24,8756,514.11,2009-01-01 04:09:27
75814.48,4435,179.92,2008-04-28 05:03:15
54212.3,6529,217.49,2008-04-26 07:16:55
86253.4,8084,409.91,2008-04-12 21:05:05
34294.13,6996,924.14,2008-02-04 10:34:03
27722.75,4241,924.22,2008-05-22 05:07:18
20018.94,4504,622.3,2008-09-08 19:30:16
62454.7,6462,921.37,2008-07-06 16:57:10
68995.27,7016,236.32,2008-10-23 17:00:08
80338.34,8051,532.61,2008-06-12 17:41:54
40979.58,8272,907.85,2008-05-13 22:26:19
97519.26,4777,289.52,2008-10-27 14:05:12
23270.29,8692,903.41,2008-07-14 07:46:14
75856.12,5758,450.67,2008-12-25 14:51:10
80652.92,6279,195.23,2008-01-20 16:36:57
71680.91,9350,413.86,2008-10-12 09:36:24
67046.81,8054,743.88,2008-06-22 06:13:04
30222.94,7555,561.81,2008-02-07 16:45:49
17366.57,4702,377.65,2008-12-18 11:26:44
22538.79,6650,466.31,2008-09-29 23:28:21
35188.6,6474,687.23,2008-11-07 23:36:19
82387.3,7834,195.46,2008-01-27 17:19:42
23574.14,7065,543.52,2008-03-06 17:10:33
27566.26,9552,517.14,2008-03-22 23:13:40
99650.38,4956,639.81,2008-06-10 04:55:14
18911.91,5119,102.81,2008-11-26 00:04:09
42183.11,9298,523.5,2008-12-02 06:47:10
93386.84,5148,113.19,2008-04-01 02:02:05
78963.27,6658,684.56,2008-11-23 14:43:20
95780.83,6994,707.5,2008-03-26 18:57:35
72800.35,6810,786.44,2008-04-12 20:25:42
20204.2,5458,812.5,2008-09-20 10:37:22
47927.32,7346,210.93,2008-11-14 22:33:03
84366.21,9237,477.72,2008-09-10 04:20:46
15958.47,7306,204.6,2008-07-17 05:39:29
39146.23,8403,266.34,2008-09-22 10:00:15
22853.96,9673,840.7,2008-06-19 20:39:03
66092.59,8678,870.22,2008-03-29 18:33:04
99564.23,7115,847.76,2008-07-12 05:51:51
80857.14,4093,937.0,2008-11-03 14:46:38
86308.19,4813,517.4,2008-05-12 03:51:15
37971.73,4553,302.77,2008-02-07 14:06:30
33316.15,7253,101.32,2008-07-15 03:37:23
64848.69,8232,901.77,2008-01-25 17:46:55
22356.16,9701,700.33,2008-07-20 21:07:35
67945.8,4652,278.52,2008-09-10 15:04:24
32055.1,6340,522.3,2008-04-30 21:16:05
28333.1,4232,736.62,2008-08-04 19:31:18
35445.3,5922,204.7,2008-03-16 21:55:47
25018.35,7447,155.37,2008-05-12 18:34:14
17457.16,6795,442.28,2008-05-24 03:35:55
74237.8,7749,858.67,2008-10-23 21:50:05
37936.9,6883,679.2,2008-09-04 09:20:27
55187.7,6216,189.57,2008-09-12 12:07:15
43113.19,4019,696.14,2008-03-29 20:08:40
72638.5,7625,298.27,2008-06-23 23:15:54
67769.28,6046,648.38,2008-08-29 06:02:17
93028.24,4703,229.24,2008-07-11 22:40:36
96306.24,7281,368.86,2008-04-26 12:02:47
24641.19,6276,869.71,2008-09-24 12:21:19
13623.53,8151,341.62,2008-08-05 08:11:47
94447.95,9146,617.2,2008-07-30 08:28:10
79231.55,4023,565.58,2008-11-02 12:12:37
97794.93,4631,488.62,2008-09-10 21:34:58
69297.76,6055,578.7,2008-06-01 03:56:13
18544.58,9525,668.63,2008-07-17 07:20:36
10170.31,9659,360.22,2008-01-30 04:14:48
60565.9,4326,717.73,2008-05-16 10:40:49
35578.27,4170,545.47,2008-01-09 16:22:44
62042.21,6974,642.96,2008-07-31 08:27:43
64739.36,6754,765.41,2008-09-26 21:41:14
77947.2,7480,211.43,2008-12-12 13:16:57
76384.1,4894,800.8,2008-02-22 09:59:27
91819.9,7801,234.47,2008-08-03 09:30:03
38223.8,5460,786.88,2008-01-25 21:37:51
54618.45,8515,168.7,2008-10-04 16:16:20
59692.31,5684,723.69,2008-02-04 04:12:26
32289.49,8047,581.81,2008-08-11 04:04:33
27803.54,6369,355.13,2008-07-05 10:02:41
34866.68,9713,964.94,2008-02-16 21:50:54
41879.56,4433,526.5,2008-04-29 04:35:17
33524.32,9563,119.4,2008-06-15 11:37:07
55388.86,7933,450.55,2008-01-22 00:48:40
25278.65,9271,558.7,2008-07-14 12:09:54
33294.9,9020,307.88,2008-02-24 06:19:15
33230.43,5247,319.1,2008-06-29 00:25:09
89681.54,5121,138.2,2008-07-02 02:25:12
12143.34,7622,443.58,2008-08-13 05:34:01
77064.31,6814,432.99,2008-11-16 03:01:31
34399.92,7331,848.79,2008-04-10 16:34:20
33746.48,7362,938.24,2008-12-01 20:28:18
62456.19,5111,167.93,2008-03-15 17:19:37
86747.82,4938,802.47,2008-02-08 08:23:41
78577.64,8402,971.37,2008-03-16 15:31:27
84751.13,6517,647.7,2008-02-12 06:44:13
52822.49,5514,704.1,2008-04-20 19:32:39
26830.6,4829,491.4,2008-12-19 07:18:43
79661.9,8233,168.27,2008-11-15 01:59:13
77405.67,8401,612.29,2008-05-31 19:42:25
20813.51,6741,462.34,2008-09-24 09:52:18
46782.2,5888,668.35,2008-03-15 21:22:38
93057.95,7274,634.65,2008-12-07 03:09:25
25551.28,9001,503.24,2008-02-25 23:25:23
94181.16,9795,983.29,2008-09-26 09:58:58
80140.25,5118,299.92,2008-01-23 22:04:27
14536.27,6716,655.93,2008-04-19 02:38:53
77618.11,4334,742.24,2008-08-29 21:00:41
39899.95,9274,874.88,2008-05-27 20:42:14
66505.27,9099,230.43,2008-12-25 08:49:12
87371.87,6805,631.5,2008-12-03 14:14:11
41685.55,9132,765.31,2008-08-05 10:34:55
10141.7,9468,518.75,2008-09-16 08:27:06
15601.36,6274,601.68,2008-12-29 20:22:32
34242.94,4351,436.89,2008-01-30 17:00:59
90963.93,8640,607.0,2008-08-30 07:11:41
66929.1,5068,174.63,2008-04-27 23:24:08
66793.81,6136,663.13,2008-06-15 18:05:13
20927.8,5962,357.33,2008-09-02 09:49:42
91040.79,5724,172.92,2008-10-07 22:01:38
73035.85,9590,435.75,2008-03-28 00:56:48
59495.22,6071,215.65,2008-07-14 14:55:38
87818.7,6633,944.35,2008-05-23 12:39:14
27101.25,5384,221.32,2008-08-28 09:24:34
93967.57,9967,872.98,2008-05-12 22:07:54
21122.33,8608,104.56,2008-10-19 15:52:57
53511.41,5047,179.6,2008-05-10 00:04:22
68079.93,6773,894.72,2008-06-04 02:53:13
50778.8,7526,269.84,2008-06-19 01:20:15
86187.83,9091,140.86,2008-07-22 06:36:59
16530.59,6937,511.16,2008-06-01 21:07:52
92588.3,4180,558.59,2008-12-28 03:40:08
41091.55,9443,991.89,2008-06-16 09:43:34
47521.39,9256,105.49,2008-09-21 15:28:57
52966.15,4817,339.41,2008-10-26 22:46:46
80230.95,6685,579.8,2008-01-10 09:51:37
19818.41,6212,712.38,2008-07-27 00:28:02
35417.22,9781,321.86,2008-04-06 20:31:30
90429.0,9535,242.9,2008-11-06 20:27:51
93378.37,4829,795.33,2008-08-27 07:54:25
54631.19,8117,498.21,2008-10-03 15:49:30
24835.75,7952,642.62,2008-02-07 19:32:58
33062.38,4159,464.4,2008-07-29 15:46:56
93043.67,5524,560.88,2008-04-11 10:22:17
29833.28,8461,217.71,2008-06-26 16:26:58
32841.79,6225,807.49,2008-08-19 03:05:46
30293.87,5185,760.11,2008-02-19 16:57:16
84193.59,6839,791.38,2008-05-12 12:40:09
40661.79,8260,717.74,2008-12-05 19:26:31
97372.1,7000,537.37,2008-12-23 01:10:37
47083.93,9718,761.4,2008-05-07 01:12:00
66704.1,4615,700.9,2008-10-07 11:07:55
80179.9,5401,420.45,2008-09-21 07:57:57
40827.66,5604,319.77,2008-02-15 16:04:47
48317.18,7757,140.65,2008-05-04 16:16:10
74075.9,9701,968.69,2008-06-12 04:04:11
67059.35,6673,476.72,2008-03-08 14:00:28
71534.7,6356,354.49,2008-03-07 07:37:05
71497.24,7433,929.3,2008-05-19 04:20:08
90852.42,4306,950.62,2008-03-04 06:15:44
35437.15,5144,527.42,2008-01-02 15:59:12
17977.8,9637,998.36,2008-03-03 13:51:47
68836.97,7797,884.41,2008-10-20 19:43:03
72336.35,7256,375.22,2008-09-10 11:47:58
46537.2,4145,280.6,2008-08-17 08:59:53
21991.87,7739,135.94,2008-05-23 13:53:06
78979.15,5350,648.3,2008-05-08 17:49:08
56966.18,4764,101.98,2008-02-27 06:27:10
87421.59,4304,721.71,2008-06-27 10:31:07
49606.14,4691,975.24,2008-04-05 14:25:09
43617.54,4630,424.59,2008-06-08 04:46:10
93387.15,5368,686.65,2008-08-02 11:30:34
70873.82,6487,365.72,2008-07-02 04:14:33
97945.75,9793,175.79,2008-02-16 22:08:53
93987.63,6248,290.44,2008-04-29 11:43:00
45181.72,9411,947.16,2008-08-08 20:46:56
48106.45,5625,554.83,2008-12-17 01:10:00
65792.18,5996,599.55,2008-11-16 04:05:18
24297.44,6962,893.64,2008-06-08 02:05:35
13105.25,6061,371.38,2008-03-17 07:00:07
33552.47,7663,153.4,2008-01-25 16:09:08
56538.41,4654,450.33,2008-12-30 22:06:43
22301.45,7249,539.59,2008-06-04 20:00:48
56789.92,9805,831.67,2008-09-16 20:17:43
28325.14,8941,529.48,2008-06-24 22:42:34
75439.29,7205,444.98,2008-08-26 12:28:17
30766.32,4108,535.26,2008-04-24 05:23:19
80421.39,8450,501.11,2008-09-03 01:07:49
76140.68,5833,733.21,2008-04-20 07:06:27
78581.72,6905,112.81,2008-10-10 17:26:15
38850.26,8420,983.83,2008-03-06 06:23:27
52490.96,4019,305.61,2008-04-28 22:48:11
64451.48,9594,116.14,2008-09-05 07:31:19
82344.17,7091,823.24,2008-12-12 21:12:00
54101.78,4940,739.72,2008-01-21 12:18:55
87228.25,5602,790.76,2008-03-13 10:08:53
53745.73,8570,520.53,2008-10-23 18:16:49
98454.33,7137,997.92,2008-10-02 15:00:37
74499.43,5194,429.26,2008-11-12 06:14:36
45122.63,4851,747.99,2008-03-31 12:14:40
73261.18,5410,359.36,2008-09-03 08:12:24
46746.88,4989,705.65,2008-12-26 13:44:32
20722.31,4350,501.1,2008-11-19 18:41:47
56153.5,9431,216.85,2008-06-04 12:57:58
97484.64,7605,789.41,2008-08-16 20:51:40
55689.58,5010,145.69,2008-09-19 04:49:35
70044.61,9604,466.35,2008-05-09 11:20:18
45804.28,9736,991.63,2008-12-21 16:39:47
54471.46,6061,185.39,2008-04-28 02:44:12
57246.89,6990,978.55,2008-11-19 11:04:05
33794.25,5986,933.6,2008-08-03 03:06:33
61884.34,4964,678.54,2008-01-21 20:00:27
57643.75,5256,596.73,2008-05-26 05:09:18
31465.84,9145,723.33,2008-07-10 01:41:02
57712.51,7053,324.7,2008-07-03 23:11:23
11517.36,7711,164.6,2008-10-04 20:01:54
30114.81,8765,478.77,2008-06-03 12:24:28
38979.3,5738,124.64,2008-12-30 08:33:57
55025.36,8615,257.36,2008-10-02 16:01:59
99216.7,4820,363.66,2008-10-03 10:20:29
48403.39,7785,409.23,2008-05-17 00:57:18
17251.9,5708,592.11,2008-07-31 12:16:03
88534.39,6618,598.54,2008-01-16 14:21:34
74198.73,4898,508.8,2008-09-04 17:53:14
31178.58,4455,632.69,2008-12-08 12:13:11
65849.75,5431,976.33,2008-06-23 07:24:18
60722.19,6849,894.54,2008-03-07 15:53:23
13535.8,8527,997.95,2008-02-09 15:26:58
67069.66,7910,993.32,2008-02-10 06:06:15
72136.69,7912,921.4,2008-06-28 00:01:31
79530.2,5190,532.61,2008-03-07 13:20:57
44647.92,9672,674.64,2008-10-23 02:57:24
57842.41,5292,924.86,2008-05-24 21:08:27
32514.5,6460,348.24,2008-08-19 16:11:59
40517.2,9199,946.63,2008-11-14 13:44:49
18109.94,9417,658.59,2008-04-09 08:46:43
58768.5,8254,289.16,2008-07-01 15:14:32
75479.83,8613,323.25,2008-01-23 05:34:38
59123.5,9400,491.27,2008-01-21 07:32:49
39486.59,7931,803.92,2008-11-22 02:41:51
36968.32,8313,467.23,2008-05-03 19:50:49
84810.19,5381,476.4,2008-11-15 03:29:58
78324.11,7686,435.83,2008-10-06 19:48:41
53209.32,8919,323.93,2008-02-09 22:48:41
81974.36,5028,413.32,2008-03-18 23:56:31
47959.3,8411,235.38,2008-07-04 04:10:59
66693.22,5934,528.99,2008-08-26 02:45:16
70133.24,6381,378.5,2008-04-07 15:07:17
83037.8,6936,591.49,2008-11-29 03:13:42
31751.14,4730,322.78,2008-06-03 15:53:21
83602.51,7597,585.34,2008-04-24 23:50:32
49454.12,5158,788.92,2008-11-29 08:46:45
95105.83,5730,365.55,2008-04-26 23:08:04
82228.65,6221,680.58,2008-01-30 12:07:07
25087.39,9777,647.51,2008-06-23 23:58:11
12633.13,5540,954.36,2008-10-18 02:19:48
36804.35,7272,971.55,2008-05-08 04:21:40
22048.42,7702,629.2,2008-01-06 07:38:33
60512.23,4945,412.16,2008-04-28 10:06:31
18450.31,6262,621.44,2008-09-09 05:48:59
29280.71,5333,865.38,2008-05-23 23:47:45
92710.76,7091,839.93,2008-05-09 11:03:24
19454.35,5204,927.46,2008-04-26 08:07:03
79596.32,5669,315.5,2008-06-09 20:46:44
15694.12,8547,342.73,2008-01-22 14:21:20
80761.86,9862,360.74,2008-09-04 08:07:10
70813.42,7099,291.22,2008-01-24 23:38:13
92431.68,6315,316.69,2008-12-18 22:08:38
10108.44,6158,905.43,2008-02-03 16:31:48
56042.84,9348,814.43,2008-08-12 06:14:02
11656.43,5281,236.43,2008-08-30 18:09:46
87715.92,5721,927.72,2008-11-14 07:27:10
90953.3,6175,344.7,2008-07-18 02:18:28
34601.98,6626,148.53,2008-08-02 13:03:20
76732.86,8259,509.66,2008-10-10 15:46:58
43030.65,5174,443.7,2008-02-19 02:14:32
30503.58,4182,808.52,2008-11-26 02:22:25
98521.7,4232,235.63,2008-04-28 23:24:21
10643.1,6049,515.89,2008-07-17 08:33:10
44253.51,4596,954.4,2008-04-04 16:00:48
51235.16,6722,831.31,2008-08-09 03:31:44
70662.12,6308,871.96,2008-04-19 00:28:50
98548.3,6849,790.18,2008-06-21 21:03:00
41948.18,4335,794.56,2008-12-15 08:46:13
12848.87,4912,468.81,2008-06-27 19:22:10
92502.83,7308,716.4,2008-11-29 13:35:14
14589.31,9964,451.62,2008-02-01 02:19:31
11113.4,4942,947.18,2008-04-08 18:44:49
74182.7,6933,819.8,2008-11-12 15:29:23
22652.24,5669,480.77,2008-02-17 04:07:12
34940.3,4330,303.71,2008-02-22 08:48:05
22173.25,7700,414.34,2008-02-14 23:15:07
33807.45,5526,226.32,2008-08-14 13:05:54
20149.68,8938,902.55,2008-06-16 09:22:04
66332.82,5960,162.37,2008-09-29 07:56:07
50823.68,9193,688.6,2008-06-15 23:07:57
62307.51,9683,425.58,2008-11-29 19:29:57
38871.78,8864,626.29,2008-09-29 23:45:42
43185.39,8759,939.87,2008-07-12 02:24:28
94844.76,8028,218.6,2008-06-13 03:15:04
11281.76,6013,285.48,2008-06-05 19:08:16
92286.69,7327,685.89,2008-12-02 17:29:17
91902.54,8137,387.83,2008-07-23 22:19:21
67761.49,5658,228.69,2008-04-09 07:57:28
56664.78,5865,633.92,2008-12-26 10:52:33
16693.19,8969,952.2,2008-06-30 00:43:33
16067.36,5126,804.46,2008-01-02 03:33:47
68333.75,9890,631.74,2008-07-16 13:37:39
99788.59,9526,599.58,2008-01-23 17:37:54
20341.54,9666,610.26,2008-10-31 08:37:12
53550.61,6286,810.17,2008-08-22 05:10:56
58276.92,6321,464.82,2008-05-10 16:49:40
54398.1,6024,259.76,2008-12-21 12:47:49
43805.88,8511,536.4,2008-09-04 20:35:07
16713.33,5803,330.8,2008-05-25 17:56:21
87334.17,9746,555.21,2008-02-12 03:43:47
86637.9,4953,220.26,2008-06-03 11:51:14
28994.42,8604,489.36,2008-06-19 19:50:58
99145.2,8940,626.76,2008-11-18 14:29:48
93473.11,8918,105.79,2008-05-16 03:33:34
84219.36,8208,730.92,2008-11-04 01:19:24
16460.6,4926,279.74,2008-11-10 17:01:38
94446.2,7076,759.84,2008-03-24 17:21:05
80682.52,5036,788.82,2008-11-30 15:45:29
93404.67,5737,794.5,2008-12-26 01:47:05
61662.15,9283,224.61,2008-11-25 02:01:24
48211.56,8766,162.45,2008-08-17 20:10:07
61572.31,8907,485.76,2008-05-23 22:44:13
41032.36,8659,170.99,2008-08-18 17:45:59
83236.39,5806,539.77,2008-04-04 14:49:53
18771.35,4991,581.9,2008-07-14 03:42:02
55715.76,5531,593.6,2008-06-08 01:38:11
98680.81,6922,346.75,2008-10-26 04:12:24
41987.66,9149,594.42,2008-02-13 22:47:43
15542.48,5576,263.57,2008-04-08 08:31:10
25406.91,4262,299.86,2008-06-20 22:18:11
18809.15,9321,712.68,2008-10-05 06:49:03
36997.66,4589,254.95,2008-09-05 04:43:33
82509.53,7903,462.47,2008-01-21 01:38:40
11274.49,4828,967.12,2008-07-24 09:53:07
64244.75,7223,121.0,2008-09-05 06:47:48
55255.73,8062,820.99,2008-06-07 08:27:38
25995.16,8335,369.77,2008-09-16 07:59:48
10132.8,7615,290.81,2008-01-09 21:41:32
22214.83,7801,587.3,2008-07-22 13:54:14
53832.46,9517,263.66,2008-03-05 14:21:45
51165.94,5841,382.67,2008-11-02 07:19:45
68029.8,7348,603.53,2008-06-21 07:50:22
32021.1,4109,634.68,2008-08-26 01:15:21
92995.45,4516,272.93,2008-03-17 01:56:15
94031.1,7195,273.4,2008-10-13 15:38:51
78889.16,6832,120.57,2008-07-14 05:29:00
81991.83,6446,891.56,2008-01-03 17:03:33
49398.54,6653,994.72,2008-04-14 14:58:04
14915.61,8318,667.66,2008-03-20 20:46:32
67849.24,4174,284.22,2008-06-03 11:14:02
83629.16,6940,955.14,2008-11-22 18:33:28
87498.12,4714,554.35,2008-02-24 00:16:07
31954.51,5285,685.9,2008-09-09 18:01:42
54401.91,6022,256.9,2008-10-22 22:36:21
46395.26,5749,839.11,2008-08-18 15:09:18
94230.53,7988,543.26,2008-12-22 13:27:38
22162.16,6027,964.86,2008-09-17 18:42:44
21970.6,4125,797.82,2008-01-04 15:31:48
40625.31,8883,145.47,2008-09-17 17:56:31
15575.84,4682,525.47,2008-04-25 16:35:57
56142.6,7266,636.46,2008-10-20 11:11:05
60881.56,8705,525.8,2008-06-30 09:27:51
66792.64,5861,420.8,2008-04-20 02:27:18
56153.8,9255,314.35,2008-08-27 16:47:19
47859.59,6777,569.15,2008-01-17 21:36:55
82953.62,6704,545.78,2008-09-18 12:56:05
62903.16,8461,124.93,2008-12-15 08:31:13
52383.19,6957,905.4,2008-06-08 11:18:13
98863.46,8686,328.45,2008-07-20 16:29:18
43357.22,8424,318.59,2008-08-31 18:54:44
19855.36,4312,623.96,2008-08-07 01:54:48
45778.83,7070,450.66,2008-06-02 15:54:35
92485.47,7341,708.65,2008-09-04 01:12:01
34183.13,9950,226.19,2008-02-22 20:51:12
87620.17,6493,432.9,2008-08-13 07:54:31
19993.33,9067,494.81,2008-04-12 14:05:34
38972.73,6419,589.95,2008-10-01 14:49:56
43529.5,4511,730.97,2008-06-27 10:18:03
94394.35,7212,876.79,2008-01-20 10:57:14
58262.41,8051,974.79,2008-12-15 00:39:58
81354.4,6295,630.69,2008-12-13 20:44:27
47097.85,5358,410.0,2008-01-09 12:11:30
34560.79,8900,138.86,2008-02-10 19:55:38
41253.82,7504,688.77,2008-11-04 23:02:24
36088.45,4455,278.32,2008-10-19 08:04:05
74435.75,5391,125.66,2008-10-01 23:27:21
49228.49,5932,700.69,2008-05-24 21:45:17
28961.92,8422,507.26,2008-11-26 06:03:13
39720.4,5342,849.53,2008-11-10 19:44:34
32855.33,6026,740.1,2008-11-21 16:32:34
99532.4,8189,809.39,2008-11-15 12:58:05
91771.1,6604,510.34,2008-04-02 03:37:19
20724.35,6201,720.0,2008-09-05 15:42:04
44353.81,8111,542.12,2008-08-01 03:27:59
31895.4,5559,953.44,2008-07-11 11:57:34
40690.86,7046,838.8,2008-02-15 10:07:00
17033.27,4366,560.63,2008-08-18 05:14:44
17425.85,7450,488.1,2008-08-04 18:26:09
87307.41,4906,435.27,2008-05-20 01:50:45
99694.55,9719,756.0,2008-10-16 15:09:56
45633.54,7837,481.12,2008-04-29 09:18:35
88351.38,7777,517.58,2008-02-01 00:19:17
88138.75,7644,450.4,2008-07-19 14:47:12
66877.55,6050,918.68,2008-03-03 08:10:57
47119.89,6163,500.92,2008-11-09 11:23:42
62284.45,4561,318.62,2008-06-09 16:28:15
15137.84,8262,962.29,2008-06-13 04:24:55
90374.67,8788,180.51,2008-01-21 17:07:25
77649.53,7892,652.25,2008-03-24 09:12:43
13620.4,7140,544.95,2008-09-05 15:26:36
45552.97,6347,836.13,2008-09-05 16:09:38
97980.83,9678,605.86,2008-05-30 00:31:09
78136.5,6315,705.15,2008-06-29 18:09:44
90702.9,7248,599.97,2008-04-24 04:57:59
55974.69,6159,911.96,2008-10-22 02:22:10
57646.53,8343,304.75,2008-03-11 06:55:00
42348.17,6222,507.51,2008-06-15 07:22:50
30403.41,5268,620.47,2008-03-31 03:26:20
27225.94,5725,675.69,2008-11-05 21:34:41
80453.16,8134,831.16,2008-01-18 17:08:15
89678.78,6416,343.8,2008-09-10 14:32:30
16345.6,6145,322.67,2008-05-10 22:44:56
15585.29,5289,370.43,2008-02-15 04:27:59
77464.55,9025,966.98,2008-10-18 10:01:01
41333.83,9818,807.65,2008-05-03 00:25:00
97933.63,6008,502.45,2008-11-25 20:38:18
11865.97,7432,533.99,2008-04-25 06:47:30
85507.1,9614,968.53,2008-04-26 17:15:32
32286.36,5271,989.22,2008-11-12 00:33:34
